-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2000 through 01/01/2024 in LST
Location: latitude  26.7578   longitude 40.9869 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 1157.45 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
T2M             MERRA-2 Temperature at 2 Meters (C) 
T2MDEW          MERRA-2 Dew/Frost Point at 2 Meters (C) 
T2M_MAX         MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN         MERRA-2 Temperature at 2 Meters Minimum (C) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
PS              MERRA-2 Surface Pressure (kPa) 
WS10M           MERRA-2 Wind Speed at 10 Meters (m/s) 
WS10M_MAX       MERRA-2 Wind Speed at 10 Meters Maximum (m/s) 
WD10M           MERRA-2 Wind Direction at 10 Meters (Degrees) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
-END HEADER-
YEAR,MO,DY,T2M,T2MDEW,T2M_MAX,T2M_MIN,RH2M,PS,WS10M,WS10M_MAX,WD10M,PRECTOTCORR
2000,9,25,29.81,0.95,37.52,23.21,16.87,88.47,4.38,7.08,61.2,0.0
2000,9,26,29.05,0.1,36.86,21.42,16.39,88.44,3.29,5.03,129.1,0.0
2000,9,27,29.36,1.61,36.59,22.55,17.4,88.32,3.62,6.89,231.0,0.0
2000,9,28,29.01,2.45,36.33,22.73,19.19,88.27,4.93,9.32,204.1,0.0
2000,9,29,27.35,1.2,36.15,19.52,20.16,88.38,3.57,5.7,268.6,0.0
2000,9,30,27.46,0.64,35.26,19.85,18.42,88.56,3.04,5.59,6.8,0.0
2000,10,1,26.22,3.19,34.26,18.94,24.09,88.5,4.07,5.35,63.5,0.0
2000,10,2,25.75,0.49,34.98,18.08,21.92,88.3,4.31,8.32,290.8,0.0
2000,10,3,23.96,-2.83,33.13,15.83,20.58,88.31,4.27,6.64,333.4,0.0
2000,10,4,23.15,2.01,31.75,15.52,28.89,88.46,3.47,6.32,84.5,0.0
2000,10,5,24.68,5.3,32.52,16.72,30.97,88.61,4.07,6.36,119.7,0.0
2000,10,6,25.16,3.39,32.53,18.08,25.2,88.67,5.3,8.5,106.4,0.0
2000,10,7,25.72,3.71,33.8,19.66,25.66,88.63,5.14,6.88,137.5,0.0
2000,10,8,26.4,2.63,34.49,19.37,24.16,88.55,2.18,3.51,287.5,0.0
2000,10,9,26.35,0.49,34.32,18.9,19.48,88.4,3.37,5.77,284.7,0.0
2000,10,10,26.0,3.25,33.95,18.0,24.82,88.43,3.77,5.55,276.7,0.0
2000,10,11,25.78,3.07,32.62,18.88,23.92,88.68,3.34,5.05,293.0,0.0
2000,10,12,25.8,3.93,32.58,20.84,26.55,88.7,4.79,6.48,105.1,0.0
2000,10,13,25.53,0.95,34.22,17.15,21.45,88.4,6.73,10.41,191.8,0.14
2000,10,14,24.95,5.97,31.59,18.31,31.66,88.12,5.6,10.56,213.1,0.31
2000,10,15,22.87,3.98,29.78,17.6,32.55,88.21,4.09,6.74,249.2,0.11
2000,10,16,20.48,-3.61,28.71,13.44,21.81,88.52,4.32,7.08,272.9,0.0
2000,10,17,19.83,1.27,27.99,12.09,31.62,88.76,3.41,6.16,3.9,0.0
2000,10,18,20.47,4.88,28.51,12.96,39.02,88.82,4.82,6.07,97.9,0.0
2000,10,19,22.61,2.41,30.79,15.38,28.21,88.67,5.31,8.48,151.9,0.0
2000,10,20,24.59,2.74,32.32,17.62,25.15,88.6,4.18,6.81,222.2,0.0
2000,10,21,23.57,0.76,31.41,16.86,22.78,88.72,3.21,4.14,307.7,0.0
2000,10,22,23.89,1.12,30.94,16.82,23.71,88.65,2.94,5.21,97.6,0.0
2000,10,23,22.03,-3.16,30.39,14.94,20.89,88.43,4.0,6.17,289.8,0.0
2000,10,24,21.53,-2.73,31.23,14.13,22.14,88.33,4.63,9.5,243.1,0.0
2000,10,25,18.42,-3.41,28.64,10.28,25.88,88.43,4.91,7.71,264.5,0.0
2000,10,26,17.31,-3.73,26.93,10.79,24.65,88.63,4.49,7.21,330.8,0.0
2000,10,27,17.27,-2.28,26.23,9.37,28.29,88.81,4.14,5.71,57.0,0.0
2000,10,28,18.57,-1.47,27.05,11.13,26.66,88.9,5.83,7.48,78.5,0.0
2000,10,29,21.03,0.99,28.8,14.64,26.95,88.81,6.38,8.89,130.8,0.0
2000,10,30,22.5,3.61,30.39,16.55,30.7,88.66,5.27,9.4,213.8,0.0
2000,10,31,19.74,1.75,28.58,12.72,33.09,88.7,4.27,7.06,354.3,0.0
2000,11,1,18.56,4.29,26.51,11.59,42.39,88.65,3.89,5.92,62.0,0.0
2000,11,2,18.12,1.59,25.97,11.37,34.35,88.53,5.33,7.02,106.0,0.0
2000,11,3,18.28,0.35,27.03,11.63,32.69,88.46,4.65,6.41,101.4,0.0
2000,11,4,19.11,0.01,27.74,12.31,29.81,88.56,4.21,8.29,167.3,0.08
2000,11,5,15.37,8.84,21.23,11.67,67.02,88.77,5.96,7.63,42.7,0.7
2000,11,6,14.32,-1.28,22.14,7.32,38.56,88.65,3.33,5.19,53.7,0.0
2000,11,7,15.22,-3.64,21.48,9.57,27.14,88.5,4.28,5.62,109.9,0.04
2000,11,8,14.36,3.51,18.53,9.14,51.34,88.49,6.16,9.61,82.9,4.73
2000,11,9,11.67,0.7,19.36,6.43,54.69,88.81,4.28,7.12,48.0,0.08
2000,11,10,11.29,-4.44,19.87,4.34,35.67,89.02,3.21,4.92,54.8,0.0
2000,11,11,12.53,-6.59,21.66,5.53,28.2,89.18,2.75,4.08,79.7,0.0
2000,11,12,14.8,-1.46,23.53,7.22,33.31,89.01,3.47,5.12,137.7,0.0
2000,11,13,17.22,4.5,25.65,9.6,45.58,88.6,3.71,6.7,171.7,0.02
2000,11,14,16.4,9.8,21.54,11.8,66.89,88.39,3.08,4.74,126.9,0.02
2000,11,15,15.41,6.52,22.07,9.01,58.26,88.5,3.47,6.86,96.6,0.0
2000,11,16,12.44,7.39,17.89,10.25,72.07,88.48,6.44,10.03,95.4,2.59
2000,11,17,14.44,9.2,20.32,10.49,73.39,88.34,4.38,6.31,154.0,0.78
2000,11,18,13.89,4.97,21.37,7.88,60.34,88.43,2.71,4.18,52.3,0.0
2000,11,19,13.12,4.58,20.99,7.12,63.38,88.68,2.45,4.03,56.7,0.0
2000,11,20,14.14,7.46,21.01,8.85,68.42,88.86,4.27,7.28,82.1,0.01
2000,11,21,13.33,5.73,20.07,7.78,62.42,88.78,3.79,5.7,62.2,0.0
2000,11,22,11.99,0.33,20.01,5.79,46.58,88.85,2.83,4.61,57.4,0.0
2000,11,23,12.94,0.65,20.61,5.78,45.25,88.78,4.34,6.17,152.4,0.0
2000,11,24,15.15,7.72,20.88,10.51,64.56,88.72,3.1,4.08,156.6,0.0
2000,11,25,15.55,3.13,24.12,9.8,51.66,88.81,3.92,6.16,236.2,0.0
2000,11,26,14.16,2.27,22.73,7.12,50.18,88.98,3.23,5.35,59.6,0.0
2000,11,27,15.39,7.15,22.4,10.18,63.07,88.92,4.67,7.61,124.1,0.01
2000,11,28,15.58,4.93,22.43,10.52,51.56,88.76,3.46,5.51,161.7,0.0
2000,11,29,16.96,3.16,25.17,10.32,40.83,88.59,5.79,11.37,208.1,0.0
2000,11,30,15.23,4.73,23.5,8.88,52.32,88.63,4.63,9.02,240.6,0.0
2000,12,1,12.27,-2.27,20.59,5.57,40.84,88.82,3.91,4.88,311.3,0.0
2000,12,2,13.61,1.98,22.15,6.72,47.9,88.82,4.95,6.21,101.7,0.0
2000,12,3,15.34,5.44,22.93,8.54,54.72,88.71,3.69,5.33,141.8,0.0
2000,12,4,14.19,5.08,22.82,8.05,59.48,88.75,3.53,5.08,127.9,0.78
2000,12,5,10.78,7.14,15.22,7.5,79.23,88.95,5.06,6.82,60.4,0.0
2000,12,6,11.66,5.79,19.35,5.95,70.22,88.92,5.33,7.29,116.2,0.0
2000,12,7,13.76,3.0,23.4,7.0,52.82,88.49,5.08,7.45,209.1,0.0
2000,12,8,13.04,-2.76,21.95,6.36,37.65,88.35,4.16,7.58,262.1,0.04
2000,12,9,11.41,0.87,17.41,6.89,52.28,88.12,4.94,10.06,266.0,0.01
2000,12,10,7.91,2.37,12.86,3.78,70.3,88.3,5.78,7.65,287.4,0.15
2000,12,11,6.6,0.23,13.62,2.08,68.26,88.73,5.43,7.95,323.0,0.0
2000,12,12,9.01,-2.01,15.47,4.52,50.09,88.75,2.11,3.58,190.1,0.0
2000,12,13,10.0,-3.11,20.37,3.17,42.56,88.34,4.97,7.49,190.9,0.0
2000,12,14,7.87,-0.9,15.25,2.32,56.53,88.3,4.24,6.54,306.8,0.0
2000,12,15,6.88,-0.58,13.89,1.43,62.33,88.69,4.17,6.85,327.4,0.0
2000,12,16,7.49,-2.95,16.19,0.8,54.24,89.14,3.17,4.0,76.6,0.0
2000,12,17,8.96,-2.52,17.85,2.22,47.32,89.23,5.0,8.15,146.0,0.0
2000,12,18,11.25,-1.34,20.18,4.45,43.0,89.03,5.44,8.13,157.3,0.0
2000,12,19,12.84,1.3,21.08,6.59,47.55,88.56,5.59,9.3,201.0,0.0
2000,12,20,12.11,0.65,20.4,6.58,53.78,88.46,4.8,8.37,278.9,0.0
2000,12,21,12.1,-6.88,20.81,6.92,28.38,88.65,2.5,4.67,268.5,0.0
2000,12,22,13.0,-2.41,22.1,5.71,37.63,88.67,3.75,5.61,140.5,0.0
2000,12,23,14.58,2.03,23.25,8.91,47.9,88.46,5.4,8.19,253.0,0.0
2000,12,24,10.97,-5.62,20.71,3.41,37.22,88.59,3.36,5.23,286.5,0.0
2000,12,25,8.48,-3.22,16.57,2.12,47.28,88.73,4.45,6.21,319.2,0.0
2000,12,26,7.64,-1.45,14.9,1.05,59.06,89.15,3.97,5.36,60.4,0.0
2000,12,27,9.37,-2.66,16.82,3.03,44.45,89.2,4.34,7.16,123.9,0.0
2000,12,28,10.5,-2.37,19.84,2.99,43.52,89.17,3.26,4.62,140.9,0.0
2000,12,29,10.61,-2.96,20.2,3.25,41.9,89.07,4.48,6.35,147.7,0.0
2000,12,30,12.33,-3.86,22.63,4.3,34.87,88.77,6.28,10.13,168.5,0.0
2000,12,31,13.14,-0.19,22.75,6.16,41.94,88.8,3.82,6.45,287.4,0.0
2001,1,1,11.44,-2.51,20.62,4.6,39.53,88.93,4.74,6.29,115.1,0.0
2001,1,2,12.83,-4.44,21.69,5.26,38.57,88.44,6.83,10.3,174.4,0.0
2001,1,3,9.71,0.47,14.58,4.96,55.82,88.28,6.31,8.59,290.4,0.0
2001,1,4,7.49,-0.52,15.02,2.23,61.12,88.64,3.75,4.66,320.1,0.0
2001,1,5,7.24,-1.24,15.96,0.0,60.67,88.73,3.12,4.12,86.2,0.0
2001,1,6,7.68,-0.35,16.37,1.06,60.26,88.65,4.22,6.88,103.9,0.0
2001,1,7,8.03,0.34,17.31,1.63,64.4,88.37,4.88,7.65,358.2,0.11
2001,1,8,4.63,-1.12,9.89,0.82,68.21,88.77,6.66,8.25,347.8,0.0
2001,1,9,4.47,-5.52,12.86,-1.72,53.33,89.02,4.86,7.73,352.7,0.0
2001,1,10,6.78,-6.47,16.74,-0.61,42.26,89.18,2.92,3.64,72.3,0.0
2001,1,11,7.63,-5.12,16.95,0.22,45.32,89.0,3.73,5.37,153.7,0.0
2001,1,12,8.56,-4.84,17.66,1.05,41.22,88.8,4.21,7.11,155.3,0.0
2001,1,13,10.47,-3.63,20.0,2.69,39.73,88.88,3.83,5.37,141.9,0.0
2001,1,14,11.07,-4.07,20.51,3.7,36.4,89.06,4.43,6.27,133.2,0.0
2001,1,15,11.16,-5.1,20.59,3.88,33.15,88.99,4.95,8.02,157.0,0.0
2001,1,16,13.25,-5.23,23.42,5.66,28.56,88.87,4.02,6.41,175.6,0.0
2001,1,17,13.82,-4.4,24.22,6.05,30.28,88.64,4.49,7.24,221.4,0.0
2001,1,18,12.95,-2.33,21.99,5.56,37.16,88.49,3.84,5.57,168.9,0.0
2001,1,19,9.0,-4.23,16.33,3.41,41.68,88.52,5.6,8.31,299.9,0.0
2001,1,20,9.04,-3.79,17.1,2.94,44.12,88.91,2.07,3.64,15.0,0.0
2001,1,21,9.55,-3.61,18.22,1.76,44.39,88.87,5.55,8.81,138.4,0.0
2001,1,22,12.27,-2.11,22.12,4.68,38.05,88.48,4.92,7.29,212.0,0.0
2001,1,23,8.26,-5.23,16.41,2.0,40.71,88.53,5.71,8.58,296.7,0.0
2001,1,24,7.06,-2.7,15.53,0.08,55.65,88.99,2.8,4.07,2.9,0.0
2001,1,25,7.63,-6.18,16.87,0.41,43.36,88.81,4.12,6.65,219.7,0.0
2001,1,26,5.7,-2.7,12.59,-0.05,56.61,88.58,5.56,8.18,324.5,0.0
2001,1,27,3.14,-9.53,12.04,-4.08,40.69,88.92,4.03,5.58,15.2,0.0
2001,1,28,4.54,-10.08,14.76,-3.64,42.11,89.07,3.51,4.18,96.3,0.0
2001,1,29,5.88,-11.87,16.36,-3.0,28.02,89.03,3.75,5.2,141.8,0.0
2001,1,30,8.46,-9.77,18.7,0.43,26.69,89.1,4.28,6.39,144.9,0.0
2001,1,31,9.25,-10.15,19.58,0.78,24.71,88.91,4.5,6.96,152.8,0.0
2001,2,1,11.49,-8.93,22.38,2.5,23.16,88.62,4.58,6.94,178.1,0.0
2001,2,2,13.27,-7.39,24.73,4.82,25.07,88.49,4.3,6.94,216.1,0.0
2001,2,3,15.23,-4.84,25.96,6.65,25.8,88.38,5.5,9.15,248.4,0.0
2001,2,4,9.56,-6.81,17.74,2.23,34.19,88.61,4.3,5.67,329.7,0.0
2001,2,5,7.88,-2.04,16.05,1.18,53.01,88.8,4.1,5.41,351.9,0.0
2001,2,6,8.26,-5.7,17.18,0.34,42.49,88.93,2.78,4.35,59.8,0.0
2001,2,7,9.97,-5.73,19.15,1.75,34.25,88.56,5.16,9.02,160.0,0.0
2001,2,8,11.19,-5.93,21.46,4.5,33.76,88.16,5.75,10.2,245.8,0.0
2001,2,9,6.83,-4.29,15.1,0.34,48.19,88.56,4.19,6.38,314.3,0.0
2001,2,10,6.16,-3.17,14.37,-0.15,54.64,88.91,4.64,6.85,311.9,0.0
2001,2,11,6.74,-3.24,15.81,-0.48,56.29,88.97,4.18,5.98,357.2,0.0
2001,2,12,8.28,-7.46,18.77,-0.88,43.53,88.98,3.54,4.82,121.3,0.0
2001,2,13,12.93,-4.29,21.86,5.51,30.31,88.72,6.01,8.62,153.3,0.0
2001,2,14,14.94,4.44,22.27,8.99,50.04,88.24,6.97,10.98,232.4,0.0
2001,2,15,9.74,-6.82,18.27,2.43,34.85,88.67,4.04,6.67,34.4,0.0
2001,2,16,11.12,-4.87,20.34,2.9,33.76,88.71,5.37,8.63,116.1,0.0
2001,2,17,11.85,-3.3,19.63,6.53,41.82,88.29,5.98,8.95,222.6,0.0
2001,2,18,7.84,-3.01,14.74,2.55,50.39,88.59,6.2,8.84,316.5,0.0
2001,2,19,9.54,-2.95,18.85,0.21,49.87,88.73,4.19,6.1,148.8,0.0
2001,2,20,13.09,-2.43,21.02,6.0,35.73,88.22,7.67,11.57,238.3,0.0
2001,2,21,9.66,-6.16,16.85,3.8,35.14,88.33,5.18,6.95,303.5,0.0
2001,2,22,8.22,-11.76,17.8,-0.73,25.92,88.25,3.1,4.89,82.8,0.0
2001,2,23,7.49,-11.38,15.99,0.37,26.41,88.36,4.17,7.75,304.1,0.0
2001,2,24,10.41,-12.24,19.69,2.28,19.91,88.8,3.54,5.01,88.0,0.0
2001,2,25,12.15,-8.91,22.66,2.36,25.83,88.74,3.53,4.65,95.3,0.0
2001,2,26,13.65,-5.65,23.34,5.04,26.18,88.68,5.59,8.87,105.3,0.0
2001,2,27,15.5,-3.83,24.61,7.31,27.59,88.62,6.83,9.89,144.6,0.0
2001,2,28,18.25,-3.13,26.11,12.39,24.07,88.69,6.5,9.64,153.8,0.0
2001,3,1,19.48,-1.41,27.62,11.89,25.3,88.81,5.99,8.39,169.2,0.0
2001,3,2,20.62,-0.08,29.42,13.52,29.37,88.78,3.78,5.84,294.9,0.0
2001,3,3,19.35,-1.76,27.46,11.94,25.19,88.77,4.01,7.4,17.6,0.0
2001,3,4,16.04,2.22,24.81,8.49,42.09,89.02,5.58,6.98,75.0,0.0
2001,3,5,17.2,3.25,25.18,9.72,41.54,88.98,4.11,5.3,136.6,0.0
2001,3,6,18.14,4.0,25.35,11.94,41.43,88.74,5.68,8.85,146.0,0.0
2001,3,7,15.9,7.24,21.41,11.65,57.85,88.37,5.46,9.08,173.2,0.02
2001,3,8,17.08,3.87,25.16,9.92,47.01,88.16,5.63,9.06,254.1,0.0
2001,3,9,17.41,0.51,25.72,10.04,36.11,88.22,5.54,9.78,271.4,0.0
2001,3,10,15.37,-3.18,23.89,7.71,31.15,88.53,3.6,6.12,340.5,0.0
2001,3,11,15.96,-1.05,24.92,7.85,35.1,88.68,3.91,6.45,112.7,0.0
2001,3,12,17.88,-1.9,27.19,8.96,28.51,88.43,3.93,6.92,135.1,0.0
2001,3,13,20.33,-7.48,29.54,11.29,18.96,88.09,2.85,5.78,227.7,0.24
2001,3,14,15.6,2.55,21.72,10.54,44.11,88.07,5.75,8.89,302.8,6.88
2001,3,15,14.8,1.04,23.14,7.58,43.49,88.49,3.41,4.39,351.2,0.0
2001,3,16,16.0,-1.12,24.84,8.02,33.4,88.57,3.77,5.3,85.2,0.0
2001,3,17,15.15,1.62,22.19,9.56,41.35,88.54,7.01,9.55,86.8,0.0
2001,3,18,16.58,8.18,24.27,10.47,60.03,88.68,6.38,8.96,118.7,0.0
2001,3,19,14.93,10.12,19.59,11.56,73.83,88.81,5.59,6.81,101.8,3.71
2001,3,20,16.82,8.72,23.85,10.69,62.26,88.75,4.21,5.95,97.8,0.0
2001,3,21,18.04,8.18,24.96,10.93,55.85,88.49,3.77,5.63,139.5,0.01
2001,3,22,16.49,8.83,21.77,12.34,62.08,88.17,2.98,5.97,285.0,4.92
2001,3,23,17.2,1.96,26.06,8.98,42.51,88.1,4.06,7.28,257.9,0.0
2001,3,24,16.54,-0.96,24.68,8.78,32.3,87.83,8.1,12.69,262.0,0.0
2001,3,25,13.4,-0.95,20.93,7.36,40.04,88.2,6.82,10.14,308.8,0.0
2001,3,26,14.56,-3.46,23.96,6.79,32.47,88.62,4.21,5.92,352.5,0.0
2001,3,27,16.57,-3.34,26.47,7.26,28.61,88.84,3.84,6.38,83.0,0.0
2001,3,28,18.5,-2.99,27.82,9.4,26.36,88.81,3.46,4.72,136.4,0.0
2001,3,29,20.83,-0.35,29.37,10.16,26.09,88.52,2.48,5.38,180.8,0.0
2001,3,30,21.73,4.36,29.99,13.03,36.67,88.4,2.57,4.67,184.4,0.0
2001,3,31,22.56,1.51,30.42,14.13,26.24,88.52,4.68,6.62,155.2,0.0
2001,4,1,24.02,3.02,32.6,15.45,26.64,88.74,4.73,7.51,158.0,0.0
2001,4,2,24.43,-0.16,32.79,16.2,21.5,88.67,5.65,9.13,160.4,0.0
2001,4,3,23.69,-6.75,31.61,16.2,13.27,88.45,6.97,9.71,163.4,0.0
2001,4,4,23.19,-6.35,32.96,15.5,15.84,88.4,4.39,7.02,179.5,0.0
2001,4,5,20.35,2.65,28.74,13.1,32.22,88.39,5.13,8.54,215.4,0.22
2001,4,6,21.25,8.4,27.62,15.15,46.89,88.28,5.61,10.0,196.7,1.36
2001,4,7,19.39,-3.94,26.97,11.79,22.96,88.25,4.0,6.71,287.2,0.0
2001,4,8,17.66,-3.69,25.59,9.25,25.12,88.36,4.92,7.0,303.5,0.0
2001,4,9,17.57,-3.38,27.2,8.88,27.52,88.47,3.67,5.44,6.5,0.0
2001,4,10,20.27,-5.16,29.4,12.06,19.6,88.48,3.85,5.67,126.5,0.0
2001,4,11,22.49,-3.97,33.12,13.21,17.36,88.37,5.84,9.67,186.2,0.0
2001,4,12,19.77,-3.67,28.43,12.99,21.34,88.49,4.98,9.11,350.3,0.0
2001,4,13,20.58,-7.1,30.14,10.21,15.88,88.44,3.52,5.08,75.7,0.0
2001,4,14,21.28,-8.83,30.8,14.36,14.1,88.34,5.36,8.38,211.2,0.0
2001,4,15,22.11,-7.91,32.5,13.11,13.32,88.59,3.59,6.04,44.7,0.0
2001,4,16,22.75,-6.03,32.41,14.47,15.82,88.6,4.88,8.44,332.4,0.0
2001,4,17,20.56,-4.83,29.13,12.29,19.6,88.83,4.33,6.5,31.6,0.0
2001,4,18,21.7,-6.7,31.55,11.69,15.41,88.65,3.49,4.57,102.1,0.0
2001,4,19,23.75,-6.99,32.47,14.63,12.39,88.35,4.29,6.72,73.4,0.0
2001,4,20,24.78,-5.19,33.81,15.4,14.24,88.22,4.69,7.1,33.9,0.0
2001,4,21,23.51,3.1,31.91,15.22,26.95,88.29,5.78,8.07,82.4,0.0
2001,4,22,23.22,5.63,31.35,14.93,35.73,88.44,5.3,8.51,146.7,0.0
2001,4,23,24.98,1.36,32.92,17.05,24.26,88.46,4.88,7.25,189.9,0.0
2001,4,24,26.99,-2.63,35.41,18.27,15.1,88.49,2.69,4.43,285.2,0.0
2001,4,25,25.54,1.36,33.19,18.77,22.79,88.33,5.26,8.41,306.1,0.0
2001,4,26,22.25,-2.45,30.44,14.42,19.62,88.41,4.21,6.91,75.0,0.0
2001,4,27,23.48,-3.33,32.08,14.91,17.4,88.24,5.99,9.41,116.9,0.0
2001,4,28,24.53,-0.46,33.43,15.48,20.33,88.12,5.03,7.99,175.2,0.79
2001,4,29,24.73,-5.32,33.7,15.21,16.22,88.15,3.46,4.97,250.5,0.0
2001,4,30,25.85,-5.87,34.59,17.38,12.57,88.31,3.45,5.54,337.3,0.0
2001,5,1,27.35,1.3,35.39,19.45,20.98,88.15,6.28,9.05,232.5,0.0
2001,5,2,22.7,-2.98,30.67,15.23,19.48,87.82,7.19,10.73,261.6,0.0
2001,5,3,20.71,2.79,27.81,13.99,33.17,87.9,4.41,6.78,326.0,0.0
2001,5,4,22.53,-2.95,30.17,14.7,20.08,88.07,3.79,6.69,276.0,0.0
2001,5,5,22.03,-5.43,30.26,13.13,16.73,88.43,4.34,5.98,314.3,0.0
2001,5,6,24.42,-8.37,31.99,17.38,11.72,88.59,3.49,6.07,317.5,0.0
2001,5,7,26.65,-5.81,33.64,17.57,11.42,88.32,6.11,10.55,264.1,0.0
2001,5,8,23.14,-3.51,31.83,15.68,17.78,88.17,5.94,9.45,304.9,0.0
2001,5,9,22.28,-6.92,31.03,12.53,15.37,88.11,5.13,7.85,110.7,0.0
2001,5,10,22.44,-7.65,30.01,14.08,13.09,88.06,6.1,9.13,283.2,0.0
2001,5,11,22.23,-5.23,30.35,14.28,17.82,88.14,5.41,8.52,254.8,0.0
2001,5,12,22.89,-6.52,32.46,12.24,15.66,88.3,3.66,4.88,308.7,0.0
2001,5,13,26.22,-7.18,36.01,15.28,11.58,88.31,4.17,5.77,96.3,0.0
2001,5,14,29.13,-4.6,37.88,18.09,11.57,88.18,4.63,6.74,308.9,0.0
2001,5,15,29.05,1.6,37.16,23.02,18.07,88.33,5.46,6.48,328.1,0.0
2001,5,16,27.87,3.2,36.31,20.66,21.82,88.51,5.23,7.77,77.3,0.0
2001,5,17,27.87,-0.56,36.67,18.88,16.84,88.47,5.34,7.78,106.1,0.0
2001,5,18,28.45,0.37,37.92,19.13,17.26,88.44,4.21,6.28,101.8,0.0
2001,5,19,29.55,-0.4,38.24,20.47,15.14,88.35,5.01,7.54,149.7,0.0
2001,5,20,28.09,3.84,33.03,23.01,21.68,88.57,3.73,8.47,282.2,0.0
2001,5,21,28.14,3.89,34.0,23.3,22.12,88.58,2.41,4.73,260.8,0.02
2001,5,22,27.07,6.3,31.47,23.14,26.94,88.59,2.96,6.67,294.6,0.0
2001,5,23,27.03,5.75,33.57,20.93,28.62,88.55,3.93,7.02,67.7,0.0
2001,5,24,28.07,6.5,36.03,19.6,30.1,88.25,3.06,7.29,47.6,0.0
2001,5,25,28.75,1.03,35.92,21.01,18.3,88.23,3.82,4.71,4.9,0.0
2001,5,26,27.86,-3.53,36.07,19.34,13.39,88.35,5.0,7.25,330.7,0.0
2001,5,27,26.75,-7.49,35.91,17.98,10.92,88.59,4.9,7.66,10.2,0.0
2001,5,28,27.35,-3.87,35.68,18.81,13.06,88.45,4.89,7.71,28.0,0.0
2001,5,29,29.01,-5.74,37.82,20.88,11.06,88.06,2.6,4.01,358.2,0.0
2001,5,30,28.09,-2.47,36.88,19.07,14.74,87.84,4.41,7.54,28.0,0.0
2001,5,31,28.26,-2.38,37.01,19.28,15.49,87.99,4.8,7.68,52.7,0.0
2001,6,1,28.06,-1.48,36.38,20.04,15.38,88.36,7.22,11.07,90.1,0.0
2001,6,2,28.75,-3.61,37.39,19.43,12.92,88.5,3.5,6.0,55.6,0.0
2001,6,3,29.97,-4.49,38.38,20.76,10.71,88.5,4.1,5.75,50.0,0.0
2001,6,4,30.44,-4.53,39.11,21.29,10.47,88.38,4.86,6.82,24.4,0.0
2001,6,5,29.64,-3.56,38.6,20.71,12.03,88.1,4.13,6.33,339.1,0.0
2001,6,6,29.67,-5.2,38.66,20.6,10.56,87.93,3.91,6.69,12.1,0.0
2001,6,7,30.66,-3.87,39.44,21.01,11.38,87.85,5.24,6.81,174.8,0.0
2001,6,8,29.93,-5.94,39.62,20.18,10.09,87.88,5.17,7.38,300.9,0.0
2001,6,9,29.2,-4.07,37.59,19.65,11.95,88.01,4.33,6.88,47.5,0.0
2001,6,10,29.39,-3.34,37.75,20.68,12.33,88.08,5.23,7.72,71.5,0.0
2001,6,11,27.47,-5.99,35.54,20.01,11.18,88.14,5.55,7.83,20.7,0.0
2001,6,12,26.37,-9.56,35.17,17.27,9.21,88.04,5.57,8.22,344.9,0.0
2001,6,13,27.33,-7.25,36.03,18.05,9.86,88.04,4.07,6.25,339.5,0.0
2001,6,14,27.95,-3.61,36.11,19.49,13.26,88.08,4.75,7.83,346.7,0.0
2001,6,15,28.8,-4.0,36.9,20.61,12.14,87.98,4.65,7.84,342.3,0.0
2001,6,16,29.26,-5.65,37.54,20.45,10.53,87.85,3.92,5.04,351.7,0.0
2001,6,17,29.91,-6.32,38.1,22.8,9.32,87.8,2.77,4.37,346.9,0.0
2001,6,18,28.05,-5.2,36.1,19.72,11.4,88.0,4.77,6.3,302.6,0.0
2001,6,19,28.57,-5.6,36.94,19.12,10.73,88.15,3.62,4.47,316.6,0.0
2001,6,20,29.59,-4.53,38.27,19.75,11.17,88.19,3.82,5.32,52.3,0.0
2001,6,21,30.28,-2.82,38.58,20.98,12.17,88.22,4.38,6.86,42.7,0.0
2001,6,22,29.65,-2.78,37.45,21.54,12.36,88.34,5.6,8.16,22.9,0.0
2001,6,23,29.22,-2.31,36.99,21.06,13.23,88.37,5.28,7.06,27.7,0.0
2001,6,24,30.3,0.03,38.09,22.49,15.11,88.2,3.66,5.74,355.5,0.0
2001,6,25,31.15,-0.23,39.19,22.64,14.26,88.05,3.36,4.33,343.0,0.0
2001,6,26,31.96,-0.9,39.9,22.75,12.79,88.0,2.0,3.21,11.0,0.0
2001,6,27,31.26,-2.3,39.41,22.57,12.11,88.05,3.52,5.41,346.0,0.0
2001,6,28,31.13,0.54,39.13,22.57,14.99,88.09,3.69,5.31,302.8,0.0
2001,6,29,30.63,-1.97,38.98,22.5,12.53,88.08,5.23,8.03,280.1,0.0
2001,6,30,30.23,-4.03,38.95,22.03,11.3,88.03,3.77,5.71,257.5,0.0
2001,7,1,29.57,-4.42,38.73,18.85,11.62,87.99,3.1,5.61,300.2,0.0
2001,7,2,30.86,-2.98,39.12,22.22,11.61,88.04,2.44,4.32,308.6,0.0
